7.2633	0.416
7.2634	0.416
7.2635	0.414
7.2636	0.414
7.2637	0.416
7.2638	0.416
7.2639	0.415
7.2640	0.415
7.2641	0.415
7.2642	0.415
7.2643	0.415
7.2644	0.415
7.2645	0.415
7.2646	0.415
7.2647	0.415
7.2648	0.415
7.2649	0.415
7.2650	0.415
7.2651	0.415
7.2652	0.415
7.2653	0.416
7.2654	0.416
7.2655	0.415
7.2656	0.415
7.2657	0.415
7.2658	0.415
7.2659	0.415
7.2660	0.415
7.2661	0.414
7.2662	0.414
7.2663	0.414
7.2664	0.414
7.2665	0.415
7.2666	0.415
7.2667	0.415
7.2668	0.415
7.2669	0.414
7.2670	0.414
7.2671	0.415
7.2672	0.415
7.2673	0.415
7.2674	0.415
7.2675	0.415
7.2676	0.415
7.2677	0.415
7.2678	0.415
7.2679	0.415
7.2680	0.415
7.2681	0.414
7.2682	0.414
7.2683	0.413
7.2684	0.413
7.2685	0.414
7.2686	0.414
7.2687	0.413
7.2688	0.413
7.2689	0.414
7.2690	0.414
7.2691	0.414
7.2692	0.414
7.2693	0.414
7.2694	0.414
7.2695	0.414
7.2696	0.414
7.2697	0.413
7.2698	0.413
7.2699	0.415
7.2700	0.415
7.2701	0.414
7.2702	0.414
7.2703	0.414
7.2704	0.414
7.2705	0.414
7.2706	0.414
7.2707	0.414
7.2708	0.414
7.2709	0.413
7.2710	0.413
7.2711	0.414
7.2712	0.414
7.2713	0.414
7.2714	0.414
7.2715	0.414
7.2716	0.414
7.2717	0.413
7.2718	0.413
7.2719	0.414
7.2720	0.414
7.2721	0.413
7.2722	0.413
7.2723	0.413
7.2724	0.413
7.2725	0.413
7.2726	0.413
7.2727	0.413
7.2728	0.413
7.2729	0.413
7.2730	0.413
7.2731	0.413
7.2732	0.413
7.2733	0.413
7.2734	0.413
7.2735	0.413
7.2736	0.413
7.2737	0.412
7.2738	0.412
7.2739	0.414
7.2740	0.414
7.2741	0.413
7.2742	0.413
7.2743	0.412
7.2744	0.412
7.2745	0.413
7.2746	0.413
7.2747	0.412
7.2748	0.412
7.2749	0.412
7.2750	0.412
7.2751	0.412
7.2752	0.412
7.2753	0.412
7.2754	0.412
7.2755	0.412
7.2756	0.412
7.2757	0.412
7.2758	0.412
7.2759	0.412
7.2760	0.412
7.2761	0.412
7.2762	0.412
7.2763	0.412
7.2764	0.412
7.2765	0.412
7.2766	0.412
7.2767	0.412
7.2768	0.412
7.2769	0.412
7.2770	0.412
7.2771	0.412
7.2772	0.412
7.2773	0.412
7.2774	0.412
7.2775	0.412
7.2776	0.412
7.2777	0.412
7.2778	0.412
7.2779	0.412
7.2780	0.412
7.2781	0.411
7.2782	0.411
7.2783	0.412
7.2784	0.412
7.2785	0.412
7.2786	0.412
7.2787	0.412
7.2788	0.412
7.2789	0.412
7.2790	0.412
7.2791	0.411
7.2792	0.411
7.2793	0.411
7.2794	0.411
7.2795	0.412
7.2796	0.412
7.2797	0.412
7.2798	0.412
7.2799	0.412
7.2800	0.412
7.2801	0.411
7.2802	0.411
7.2803	0.411
7.2804	0.411
7.2805	0.411
7.2806	0.411
7.2807	0.410
7.2808	0.410
7.2809	0.410
7.2810	0.410
7.2811	0.410
7.2812	0.410
7.2813	0.410
7.2814	0.410
7.2815	0.410
7.2816	0.410
7.2817	0.410
7.2818	0.410
7.2819	0.410
7.2820	0.410
7.2821	0.410
7.2822	0.410
7.2823	0.410
7.2824	0.410
7.2825	0.409
7.2826	0.409
7.2827	0.409
7.2828	0.409
7.2829	0.409
7.2830	0.409
7.2831	0.409
7.2832	0.409
7.2833	0.409
7.2834	0.409
7.2835	0.409
7.2836	0.409
7.2837	0.409
7.2838	0.409
7.2839	0.409
7.2840	0.409
7.2841	0.408
7.2842	0.408
7.2843	0.409
7.2844	0.409
7.2845	0.408
7.2846	0.408
7.2847	0.409
7.2848	0.409
7.2849	0.409
7.2850	0.409
7.2851	0.408
7.2852	0.408
7.2853	0.408
7.2854	0.408
7.2855	0.408
7.2856	0.408
7.2857	0.408
7.2858	0.408
7.2859	0.408
7.2860	0.408
7.2861	0.408
7.2862	0.408
7.2863	0.408
7.2864	0.408
7.2865	0.408
7.2866	0.408
7.2867	0.408
7.2868	0.408
7.2869	0.408
7.2870	0.408
7.2871	0.408
7.2872	0.408
7.2873	0.408
7.2874	0.408
7.2875	0.408
7.2876	0.408
7.2877	0.408
7.2878	0.408
7.2879	0.407
7.2880	0.407
7.2881	0.407
7.2882	0.407
7.2883	0.407
7.2884	0.407
7.2885	0.407
7.2886	0.407
7.2887	0.407
7.2888	0.407
7.2889	0.407
7.2890	0.407
7.2891	0.408
7.2892	0.408
7.2893	0.406
7.2894	0.406
7.2895	0.406
7.2896	0.406
7.2897	0.406
7.2898	0.406
7.2899	0.406
7.2900	0.406
7.2901	0.406
7.2902	0.406
7.2903	0.406
7.2904	0.406
7.2905	0.406
7.2906	0.406
7.2907	0.406
7.2908	0.406
7.2909	0.405
7.2910	0.405
7.2911	0.405
7.2912	0.405
7.2913	0.405
7.2914	0.405
7.2915	0.405
7.2916	0.405
7.2917	0.405
7.2918	0.405
7.2919	0.405
7.2920	0.405
7.2921	0.405
7.2922	0.405
7.2923	0.405
7.2924	0.405
7.2925	0.404
7.2926	0.404
7.2927	0.404
7.2928	0.404
7.2929	0.404
7.2930	0.404
7.2931	0.405
7.2932	0.405
7.2933	0.404
7.2934	0.404
7.2935	0.404
7.2936	0.404
7.2937	0.404
7.2938	0.404
7.2939	0.404
7.2940	0.404
7.2941	0.403
7.2942	0.403
7.2943	0.403
7.2944	0.403
7.2945	0.403
7.2946	0.403
7.2947	0.403
7.2948	0.403
7.2949	0.403
7.2950	0.403
7.2951	0.403
7.2952	0.403
7.2953	0.403
7.2954	0.403
7.2955	0.403
7.2956	0.403
7.2957	0.402
7.2958	0.402
7.2959	0.401
7.2960	0.401
7.2961	0.401
7.2962	0.401
7.2963	0.401
7.2964	0.401
7.2965	0.401
7.2966	0.401
7.2967	0.401
7.2968	0.401
7.2969	0.401
7.2970	0.401
7.2971	0.400
7.2972	0.400
7.2973	0.400
7.2974	0.400
7.2975	0.400
7.2976	0.400
7.2977	0.400
7.2978	0.400
7.2979	0.401
7.2980	0.401
7.2981	0.400
7.2982	0.400
7.2983	0.400
7.2984	0.400
7.2985	0.400
7.2986	0.400
7.2987	0.400
7.2988	0.400
7.2989	0.399
7.2990	0.399
7.2991	0.399
7.2992	0.399
7.2993	0.399
7.2994	0.399
7.2995	0.399
7.2996	0.399
7.2997	0.399
7.2998	0.399
7.2999	0.398
7.3000	0.398
7.3001	0.398
7.3002	0.398
7.3003	0.398
7.3004	0.398
7.3005	0.397
7.3006	0.397
7.3007	0.398
7.3008	0.398
7.3009	0.398
7.3010	0.398
7.3011	0.398
7.3012	0.398
7.3013	0.397
7.3014	0.397
7.3015	0.396
7.3016	0.396
7.3017	0.396
7.3018	0.396
7.3019	0.396
7.3020	0.396
7.3021	0.396
7.3022	0.396
7.3023	0.396
7.3024	0.396
7.3025	0.396
7.3026	0.396
7.3027	0.396
7.3028	0.396
7.3029	0.396
7.3030	0.396
7.3031	0.396
7.3032	0.396
7.3033	0.396
7.3034	0.396
7.3035	0.396
7.3036	0.396
7.3037	0.396
7.3038	0.396
7.3039	0.396
7.3040	0.396
7.3041	0.396
7.3042	0.396
7.3043	0.396
7.3044	0.396
7.3045	0.396
7.3046	0.396
7.3047	0.396
7.3048	0.396
7.3049	0.395
7.3050	0.395
7.3051	0.395
7.3052	0.395
7.3053	0.395
7.3054	0.395
7.3055	0.394
7.3056	0.394
7.3057	0.395
7.3058	0.395
7.3059	0.393
7.3060	0.393
7.3061	0.393
7.3062	0.393
7.3063	0.394
7.3064	0.394
7.3065	0.393
7.3066	0.393
7.3067	0.393
7.3068	0.393
7.3069	0.392
7.3070	0.392
7.3071	0.392
7.3072	0.392
7.3073	0.392
7.3074	0.392
7.3075	0.392
7.3076	0.392
7.3077	0.392
7.3078	0.392
7.3079	0.392
7.3080	0.392
7.3081	0.392
7.3082	0.392
7.3083	0.392
7.3084	0.392
7.3085	0.392
7.3086	0.392
7.3087	0.391
7.3088	0.391
7.3089	0.391
7.3090	0.391
7.3091	0.391
7.3092	0.391
7.3093	0.390
7.3094	0.390
7.3095	0.390
7.3096	0.390
7.3097	0.389
7.3098	0.389
7.3099	0.389
7.3100	0.389
7.3101	0.389
7.3102	0.389
7.3103	0.388
7.3104	0.388
7.3105	0.388
7.3106	0.388
7.3107	0.388
7.3108	0.388
7.3109	0.388
7.3110	0.388
7.3111	0.388
7.3112	0.388
7.3113	0.387
7.3114	0.387
7.3115	0.387
7.3116	0.387
7.3117	0.388
7.3118	0.388
7.3119	0.387
7.3120	0.387
7.3121	0.387
7.3122	0.387
7.3123	0.386
7.3124	0.386
7.3125	0.386
7.3126	0.386
7.3127	0.385
7.3128	0.385
7.3129	0.385
7.3130	0.385
7.3131	0.385
7.3132	0.385
7.3133	0.384
7.3134	0.384
7.3135	0.384
7.3136	0.384
7.3137	0.384
7.3138	0.384
7.3139	0.384
7.3140	0.384
7.3141	0.384
7.3142	0.384
7.3143	0.384
7.3144	0.384
7.3145	0.384
7.3146	0.384
7.3147	0.384
7.3148	0.384
7.3149	0.383
7.3150	0.383
7.3151	0.383
7.3152	0.383
7.3153	0.383
7.3154	0.383
7.3155	0.383
7.3156	0.383
7.3157	0.381
7.3158	0.381
7.3159	0.380
7.3160	0.380
7.3161	0.381
7.3162	0.381
7.3163	0.381
7.3164	0.381
7.3165	0.380
7.3166	0.380
7.3167	0.380
7.3168	0.380
7.3169	0.380
7.3170	0.380
7.3171	0.380
7.3172	0.380
7.3173	0.379
7.3174	0.379
7.3175	0.380
7.3176	0.380
7.3177	0.379
7.3178	0.379
7.3179	0.379
7.3180	0.379
7.3181	0.379
7.3182	0.379
7.3183	0.378
7.3184	0.378
7.3185	0.378
7.3186	0.378
7.3187	0.378
7.3188	0.378
7.3189	0.377
7.3190	0.377
7.3191	0.378
7.3192	0.378
7.3193	0.378
7.3194	0.378
7.3195	0.377
7.3196	0.377
7.3197	0.377
7.3198	0.377
7.3199	0.377
7.3200	0.377
7.3201	0.377
7.3202	0.377
7.3203	0.376
7.3204	0.376
7.3205	0.377
7.3206	0.377
7.3207	0.376
7.3208	0.376
7.3209	0.376
7.3210	0.376
7.3211	0.376
7.3212	0.376
7.3213	0.376
7.3214	0.376
7.3215	0.375
7.3216	0.375
7.3217	0.376
7.3218	0.376
7.3219	0.374
7.3220	0.374
7.3221	0.374
7.3222	0.374
7.3223	0.374
7.3224	0.374
7.3225	0.374
7.3226	0.374
7.3227	0.373
7.3228	0.373
7.3229	0.372
7.3230	0.372
7.3231	0.372
7.3232	0.372
7.3233	0.373
7.3234	0.373
7.3235	0.372
7.3236	0.372
7.3237	0.372
7.3238	0.372
7.3239	0.372
7.3240	0.372
7.3241	0.372
7.3242	0.372
7.3243	0.372
7.3244	0.372
7.3245	0.371
7.3246	0.371
7.3247	0.371
7.3248	0.371
7.3249	0.371
7.3250	0.371
7.3251	0.370
7.3252	0.370
7.3253	0.370
7.3254	0.370
7.3255	0.370
7.3256	0.370
7.3257	0.369
7.3258	0.369
7.3259	0.368
7.3260	0.368
7.3261	0.368
7.3262	0.368
7.3263	0.368
7.3264	0.368
7.3265	0.367
7.3266	0.367
7.3267	0.368
7.3268	0.368
7.3269	0.367
7.3270	0.367
7.3271	0.367
7.3272	0.367
7.3273	0.366
7.3274	0.366
7.3275	0.366
7.3276	0.366
7.3277	0.366
7.3278	0.366
7.3279	0.364
7.3280	0.364
7.3281	0.365
7.3282	0.365
7.3283	0.364
7.3284	0.364
7.3285	0.364
7.3286	0.364
7.3287	0.364
7.3288	0.364
7.3289	0.364
7.3290	0.364
7.3291	0.363
7.3292	0.363
7.3293	0.363
7.3294	0.363
7.3295	0.363
7.3296	0.363
7.3297	0.362
7.3298	0.362
7.3299	0.362
7.3300	0.362
7.3301	0.361
7.3302	0.361
7.3303	0.361
7.3304	0.361
7.3305	0.361
7.3306	0.361
7.3307	0.360
7.3308	0.360
7.3309	0.361
7.3310	0.361
7.3311	0.360
7.3312	0.360
7.3313	0.360
7.3314	0.360
7.3315	0.359
7.3316	0.359
7.3317	0.359
7.3318	0.359
7.3319	0.358
7.3320	0.358
7.3321	0.358
7.3322	0.358
7.3323	0.357
7.3324	0.357
7.3325	0.357
7.3326	0.357
7.3327	0.357
7.3328	0.357
7.3329	0.356
7.3330	0.356
7.3331	0.356
7.3332	0.356
7.3333	0.356
7.3334	0.356
7.3335	0.356
7.3336	0.356
7.3337	0.356
7.3338	0.356
7.3339	0.356
7.3340	0.356
7.3341	0.356
7.3342	0.356
7.3343	0.355
7.3344	0.355
7.3345	0.355
7.3346	0.355
7.3347	0.355
7.3348	0.355
7.3349	0.354
7.3350	0.354
7.3351	0.354
7.3352	0.354
7.3353	0.354
7.3354	0.354
7.3355	0.353
7.3356	0.353
7.3357	0.352
7.3358	0.352
7.3359	0.352
7.3360	0.352
7.3361	0.352
7.3362	0.352
7.3363	0.352
7.3364	0.352
7.3365	0.352
7.3366	0.352
7.3367	0.352
7.3368	0.352
7.3369	0.352
7.3370	0.352
7.3371	0.351
7.3372	0.351
7.3373	0.350
7.3374	0.350
7.3375	0.351
7.3376	0.351
7.3377	0.350
7.3378	0.350
7.3379	0.349
7.3380	0.349
7.3381	0.349
7.3382	0.349
7.3383	0.348
7.3384	0.348
7.3385	0.349
7.3386	0.349
7.3387	0.349
7.3388	0.349
7.3389	0.348
7.3390	0.348
7.3391	0.348
7.3392	0.348
7.3393	0.348
7.3394	0.348
7.3395	0.348
7.3396	0.348
7.3397	0.348
7.3398	0.348
7.3399	0.347
7.3400	0.347
7.3401	0.347
7.3402	0.347
7.3403	0.346
7.3404	0.346
